filename,class_label,source_type,edit_type,base_image,notes
dataset/real/synthetic_real_0443.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0443.jpg,fake,synthetic_certificate_edit,seal_shift+award_text_change,dataset/real/synthetic_real_0443.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0444.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0444.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0445.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0445.jpg,fake,synthetic_certificate_edit,serial_change+signature_change,dataset/real/synthetic_real_0445.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0446.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0446.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0447.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0447.jpg,fake,synthetic_certificate_edit,body_text_change,dataset/real/synthetic_real_0447.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0448.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0448.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0449.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0449.jpg,fake,synthetic_certificate_edit,location_change+award_text_change+signature_change,dataset/real/synthetic_real_0449.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0450.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0450.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0451.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0451.jpg,fake,synthetic_certificate_edit,issuer_change,dataset/real/synthetic_real_0451.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0452.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0452.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0453.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0453.jpg,fake,synthetic_certificate_edit,serial_change,dataset/real/synthetic_real_0453.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0454.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0454.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0455.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0455.jpg,fake,synthetic_certificate_edit,seal_shift,dataset/real/synthetic_real_0455.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0456.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0456.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0457.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0457.jpg,fake,synthetic_certificate_edit,signature_change,dataset/real/synthetic_real_0457.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0458.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0458.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0459.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0459.jpg,fake,synthetic_certificate_edit,date_change+award_text_change+name_change,dataset/real/synthetic_real_0459.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0460.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0460.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0461.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0461.jpg,fake,synthetic_certificate_edit,seal_shift,dataset/real/synthetic_real_0461.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0462.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0462.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0463.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0463.jpg,fake,synthetic_certificate_edit,issuer_change+seal_shift,dataset/real/synthetic_real_0463.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0464.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0464.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0465.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0465.jpg,fake,synthetic_certificate_edit,body_text_change+location_change+serial_change,dataset/real/synthetic_real_0465.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0466.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0466.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0467.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0467.jpg,fake,synthetic_certificate_edit,name_change,dataset/real/synthetic_real_0467.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0468.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0468.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0469.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0469.jpg,fake,synthetic_certificate_edit,serial_change,dataset/real/synthetic_real_0469.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0470.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0470.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0471.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0471.jpg,fake,synthetic_certificate_edit,body_text_change+name_change,dataset/real/synthetic_real_0471.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0472.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0472.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0473.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0473.jpg,fake,synthetic_certificate_edit,issuer_change+body_text_change+location_change,dataset/real/synthetic_real_0473.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0474.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0474.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0475.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0475.jpg,fake,synthetic_certificate_edit,location_change+seal_shift,dataset/real/synthetic_real_0475.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0476.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0476.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0477.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0477.jpg,fake,synthetic_certificate_edit,issuer_change,dataset/real/synthetic_real_0477.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0478.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0478.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0479.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0479.jpg,fake,synthetic_certificate_edit,location_change+issuer_change+body_text_change,dataset/real/synthetic_real_0479.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0480.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0480.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0481.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0481.jpg,fake,synthetic_certificate_edit,serial_change,dataset/real/synthetic_real_0481.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0482.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0482.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0483.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0483.jpg,fake,synthetic_certificate_edit,location_change+issuer_change,dataset/real/synthetic_real_0483.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0484.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0484.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0485.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0485.jpg,fake,synthetic_certificate_edit,location_change+seal_shift,dataset/real/synthetic_real_0485.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0486.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0486.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0487.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0487.jpg,fake,synthetic_certificate_edit,body_text_change+date_change+signature_change,dataset/real/synthetic_real_0487.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0488.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0488.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0489.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0489.jpg,fake,synthetic_certificate_edit,award_text_change+name_change+seal_shift,dataset/real/synthetic_real_0489.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0490.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0490.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0491.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0491.jpg,fake,synthetic_certificate_edit,signature_change,dataset/real/synthetic_real_0491.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0492.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0492.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0493.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0493.jpg,fake,synthetic_certificate_edit,signature_change+body_text_change+award_text_change,dataset/real/synthetic_real_0493.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0494.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0494.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0495.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0495.jpg,fake,synthetic_certificate_edit,date_change,dataset/real/synthetic_real_0495.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0496.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0496.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0497.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0497.jpg,fake,synthetic_certificate_edit,seal_shift+date_change+issuer_change,dataset/real/synthetic_real_0497.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0498.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0498.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
dataset/real/synthetic_real_0499.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0499.jpg,fake,synthetic_certificate_edit,location_change,dataset/real/synthetic_real_0499.jpg,Generated by locally editing a synthetic base certificate.
dataset/real/synthetic_real_0500.jpg,real,synthetic_certificate,none,,Generated privacy-safe certificate image.
dataset/fake/synthetic_fake_0500.jpg,fake,synthetic_certificate_forged,fully_forged,,Generated as a completely forged certificate with subtle inconsistencies.
